ticker,year,roe,lucro_liquido,margem_liquida,receita_liquida,divida_liquida,ebitda,divida_ebitda,market_cap,p_l,cagr_lucro
IGTI11,2021,10.0625,3.46205E+8,40.3472,8.58064E+8,7.17088E+9,,,,,
IGTI11,2022,0.3121,1.2821E+7,1.2615,1.016341E+9,6.556877E+9,,,,,
IGTI11,2023,7.3952,3.08934E+8,26.6975,1.157163E+9,9.426096E+9,,,,,
IGTI11,2024,9.2778,3.99876E+8,32.3434,1.236345E+9,9.244464E+9,,,,,6.9639
IGTI3,2019,9.4448,2.85588E+8,37.8085,7.55353E+8,5.062643E+9,,,,,
IGTI3,2020,5.5475,1.7608E+8,26.0218,6.76664E+8,7.362267E+9,,,,,
IGTI3,2021,10.0625,3.46205E+8,40.3472,8.58064E+8,7.17088E+9,,,,,
IGTI3,2022,0.3121,1.2821E+7,1.2615,1.016341E+9,6.556877E+9,,,,,
IGTI3,2023,7.3952,3.08934E+8,26.6975,1.157163E+9,9.426096E+9,,,,,
IGTI3,2024,9.2778,3.99876E+8,32.3434,1.236345E+9,9.244464E+9,,,,,6.9639
IGTI4,2019,9.4448,2.85588E+8,37.8085,7.55353E+8,5.062643E+9,,,,,
IGTI4,2020,5.5475,1.7608E+8,26.0218,6.76664E+8,7.362267E+9,,,,,
IGTI4,2021,10.0625,3.46205E+8,40.3472,8.58064E+8,7.17088E+9,,,,,
IGTI4,2022,0.3121,1.2821E+7,1.2615,1.016341E+9,6.556877E+9,,,,,
IGTI4,2023,7.3952,3.08934E+8,26.6975,1.157163E+9,9.426096E+9,,,,,
IGTI4,2024,9.2778,3.99876E+8,32.3434,1.236345E+9,9.244464E+9,,,,,6.9639
INEP3,2019,22.376,-4.51099E+8,-3432.2377,1.3143E+7,3.004705E+9,,,,,
INEP3,2020,21.0863,-5.42786E+8,-7066.6059,7.681E+6,3.717748E+9,,,,,
INEP3,2021,-103.2747,1.301954E+9,5339.1593,2.4385E+7,3.673943E+9,,,,,
INEP3,2022,22.6184,-3.66566E+8,-3418.8211,1.0722E+7,3.7202E+9,,,,,
INEP3,2023,-42.4511,4.77425E+8,7364.2604,6.483E+6,3.70654E+9,,,,,
INEP3,2024,17.2393,-2.36773E+8,-5378.7597,4.402E+6,3.877232E+9,,,,,
INEP4,2019,22.376,-4.51099E+8,-3432.2377,1.3143E+7,3.004705E+9,,,,,
INEP4,2020,21.0863,-5.42786E+8,-7066.6059,7.681E+6,3.717748E+9,,,,,
INEP4,2021,-103.2747,1.301954E+9,5339.1593,2.4385E+7,3.673943E+9,,,,,
INEP4,2022,22.6184,-3.66566E+8,-3418.8211,1.0722E+7,3.7202E+9,,,,,
INEP4,2023,-42.4511,4.77425E+8,7364.2604,6.483E+6,3.70654E+9,,,,,
INEP4,2024,17.2393,-2.36773E+8,-5378.7597,4.402E+6,3.877232E+9,,,,,
INNC3,2019,89.9272,4.6567E+7,16.5704,2.81026E+8,2.69979E+8,,,,,
INNC3,2020,-83.5159,-4.0035E+7,-17.8755,2.23966E+8,7.65246E+8,,,,,
INNC3,2021,24.2956,1.5384E+7,3.4985,4.39732E+8,5.88705E+8,,,,,
INNC3,2022,50.1853,6.379E+7,13.8203,4.61568E+8,7.01934E+8,,,,,
INNC3,2023,26.573,4.6001E+7,9.4655,4.85985E+8,8.30673E+8,,,,,
INNC3,2024,26.9223,5.848E+7,12.6552,4.62103E+8,9.93435E+8,,,,,4.6612
INTB3,2019,26.1283,1.89393E+8,11.1542,1.697956E+9,6.60136E+8,,,,,
INTB3,2020,33.5941,3.27956E+8,15.3654,2.134376E+9,1.244603E+9,,,,,
INTB3,2021,18.9413,3.63509E+8,11.7748,3.087172E+9,8.58478E+8,,,,,
INTB3,2022,21.3162,4.79248E+8,11.3227,4.232623E+9,2.50662E+9,,,,,
INTB3,2023,20.7949,5.45558E+8,13.2944,4.103676E+9,2.333523E+9,,,,,
INTB3,2024,17.8124,5.28412E+8,11.1101,4.756146E+9,2.836419E+9,,,,,22.7783
IRBR3,2019,30.6736,1.21012E+9,18.3074,6.610019E+9,2.2758648E+10,,,,,
IRBR3,2020,-35.7429,-1.521263E+9,-17.938,8.480669E+9,3.1401337E+10,,,,,
IRBR3,2021,-18.7846,-6.82701E+8,-8.5472,7.987428E+9,3.4998398E+10,,,,,
IRBR3,2022,-15.4741,-6.30341E+8,-8.9448,7.047042E+9,3.3367955E+10,,,,,
IRBR3,2023,-2.9091,-1.23853E+8,-2.1373,5.79471E+9,1.4674752E+10,,,,,
IRBR3,2024,16.3567,8.0574E+8,13.3005,6.057974E+9,1.4442747E+10,,,,,-7.8122
ISAE3,2019,12.9305,1.779451E+9,53.8387,3.305155E+9,1.2107264E+10,,,,,
ISAE3,2020,23.9472,3.38265E+9,91.5113,3.696428E+9,1.5697195E+10,,,,,
ISAE3,2021,20.5358,3.037808E+9,54.8923,5.534129E+9,2.9096315E+10,,,,,
ISAE3,2022,14.0283,2.319791E+9,42.5605,5.45057E+9,3.1693264E+10,,,,,
ISAE3,2023,16.2568,2.892362E+9,46.5345,6.215521E+9,3.6664231E+10,,,,,
ISAE3,2024,17.7006,3.552731E+9,44.5954,7.966581E+9,5.0063732E+10,,,,,14.83
ISAE4,2019,12.9305,1.779451E+9,53.8387,3.305155E+9,1.2107264E+10,,,,,
ISAE4,2020,23.9472,3.38265E+9,91.5113,3.696428E+9,1.5697195E+10,,,,,
ISAE4,2021,20.5358,3.037808E+9,54.8923,5.534129E+9,2.9096315E+10,,,,,
ISAE4,2022,14.0283,2.319791E+9,42.5605,5.45057E+9,3.1693264E+10,,,,,
ISAE4,2023,16.2568,2.892362E+9,46.5345,6.215521E+9,3.6664231E+10,,,,,
ISAE4,2024,17.7006,3.552731E+9,44.5954,7.966581E+9,5.0063732E+10,,,,,14.83
ITSA3,2019,18.1109,1.0569E+10,211.0423,5.008E+9,8.949E+9,,,,,
ITSA3,2020,12.1122,7.344E+9,124.898,5.88E+9,1.3884E+10,,,,,
ITSA3,2021,19.1215,1.3291E+10,162.6805,8.17E+9,2.4334E+10,,,,,
ITSA3,2022,18.4935,1.4154E+10,166.7924,8.486E+9,3.3128E+10,,,,,
ITSA3,2023,16.0574,1.3978E+10,189.3268,7.383E+9,2.3936E+10,,,,,
ITSA3,2024,15.671,1.4887E+10,180.7772,8.235E+9,2.7409E+10,,,,,7.0914
ITSA4,2019,18.1109,1.0569E+10,211.0423,5.008E+9,8.949E+9,,,,,
ITSA4,2020,12.1122,7.344E+9,124.898,5.88E+9,1.3884E+10,,,,,
ITSA4,2021,19.1215,1.3291E+10,162.6805,8.17E+9,2.4334E+10,,,,,
ITSA4,2022,18.4935,1.4154E+10,166.7924,8.486E+9,3.3128E+10,,,,,
ITSA4,2023,16.0574,1.3978E+10,189.3268,7.383E+9,2.3936E+10,,,,,
ITSA4,2024,15.671,1.4887E+10,180.7772,8.235E+9,2.7409E+10,,,,,7.0914
ITUB3,2019,,2.7813E+10,14.4081,1.93037E+11,1.7461E+10,,,,,
ITUB3,2020,,1.5064E+10,8.6696,1.73757E+11,3.3281E+10,,,,,
ITUB3,2021,,2.8384E+10,14.5054,1.95679E+11,1.8692E+10,,,,,
ITUB3,2022,,3.0737E+10,10.8469,2.83372E+11,1.71424E+11,,,,,
ITUB3,2023,,3.3877E+10,10.8157,3.13221E+11,1.10362E+11,,,,,
ITUB3,2024,,4.2128E+10,12.5632,3.35328E+11,1.23815E+11,,,,,8.6587
ITUB4,2019,,2.7813E+10,14.4081,1.93037E+11,1.7461E+10,,,,,
ITUB4,2020,,1.5064E+10,8.6696,1.73757E+11,3.3281E+10,,,,,
ITUB4,2021,,2.8384E+10,14.5054,1.95679E+11,1.8692E+10,,,,,
ITUB4,2022,,3.0737E+10,10.8469,2.83372E+11,1.71424E+11,,,,,
ITUB4,2023,,3.3877E+10,10.8157,3.13221E+11,1.10362E+11,,,,,
ITUB4,2024,,4.2128E+10,12.5632,3.35328E+11,1.23815E+11,,,,,8.6587
IVPR3B,2019,739.0511,-2.070932E+9,-58.1609,3.560693E+9,1.8220394E+10,,,,,
IVPR3B,2020,83.581,-1.4146E+9,-95.8558,1.475759E+9,1.5079834E+10,,,,,
IVPR3B,2021,40.2154,-1.135112E+9,-69.4343,1.634799E+9,9.21574E+9,,,,,
IVPR3B,2022,7.7144,-2.35902E+8,-9.5821,2.461896E+9,8.543666E+9,,,,,
IVPR3B,2023,8.313,-2.77065E+8,-9.4527,2.931053E+9,7.307036E+9,,,,,
IVPR3B,2024,20.7454,-8.7255E+8,-26.1925,3.331291E+9,8.679356E+9,,,,,
IVPR4B,2019,739.0511,-2.070932E+9,-58.1609,3.560693E+9,1.8220394E+10,,,,,
IVPR4B,2020,83.581,-1.4146E+9,-95.8558,1.475759E+9,1.5079834E+10,,,,,
IVPR4B,2021,40.2154,-1.135112E+9,-69.4343,1.634799E+9,9.21574E+9,,,,,
IVPR4B,2022,7.7144,-2.35902E+8,-9.5821,2.461896E+9,8.543666E+9,,,,,
IVPR4B,2023,8.313,-2.77065E+8,-9.4527,2.931053E+9,7.307036E+9,,,,,
IVPR4B,2024,20.7454,-8.7255E+8,-26.1925,3.331291E+9,8.679356E+9,,,,,
JALL3,2020,12.7293,7.6524E+7,8.586,8.91261E+8,6.702204E+9,,,,,
JALL3,2021,15.0045,1.70449E+8,15.703,1.085455E+9,6.681402E+9,,,,,
JALL3,2022,27.9325,3.87907E+8,26.7693,1.449073E+9,7.54271E+9,,,,,
JALL3,2023,35.7378,6.92329E+8,40.5466,1.707488E+9,1.1738419E+10,,,,,
JALL3,2024,4.1026,8.5118E+7,4.4575,1.909528E+9,1.3969125E+10,,,,,
JFEN3,2019,136.7312,-3.96009E+8,-226.6068,1.74756E+8,2.01412E+9,,,,,
JFEN3,2020,37.4329,-1.70943E+8,-589.784,2.8984E+7,2.068332E+9,,,,,
JFEN3,2021,29.6248,-1.93239E+8,-4552.1555,4.245E+6,2.115201E+9,,,,,
JFEN3,2022,16.2131,-1.26136E+8,-1912.0206,6.597E+6,2.167259E+9,,,,,
JFEN3,2023,6.3383,-5.2456E+7,-62.5191,8.3904E+7,2.154091E+9,,,,,
JFEN3,2024,235.2053,-2.244E+8,-134.3841,1.66984E+8,8.76535E+8,,,,,
JHSF3,2019,10.687,3.26678E+8,51.3008,6.36789E+8,3.775882E+9,,,,,
JHSF3,2020,16.6948,6.38854E+8,54.5773,1.17055E+9,5.493216E+9,,,,,
JHSF3,2021,21.582,9.81219E+8,48.8791,2.007441E+9,6.834867E+9,,,,,
JHSF3,2022,12.2507,6.32094E+8,33.2315,1.902092E+9,1.3436545E+10,,,,,
JHSF3,2023,9.5323,4.97865E+8,31.244,1.593474E+9,1.3986832E+10,,,,,
JHSF3,2024,14.7613,8.61545E+8,53.5809,1.607933E+9,2.0978885E+10,,,,,21.4036
JOPA3,2019,2.7582,1.8488E+7,1.5171,1.21863E+9,3.647013E+9,,,,,
JOPA3,2020,5.5064,3.8418E+7,2.4563,1.564081E+9,4.031295E+9,,,,,
JOPA3,2021,5.1346,3.7185E+7,1.8567,2.002742E+9,4.616181E+9,,,,,
JOPA3,2022,4.9617,3.7262E+7,1.6445,2.265866E+9,5.190872E+9,,,,,
JOPA3,2023,2.9768,2.2258E+7,1.0503,2.119154E+9,4.991491E+9,,,,,
JOPA3,2024,3.7844,2.8902E+7,1.3065,2.212219E+9,4.875502E+9,,,,,9.3472
JOPA4,2019,2.7582,1.8488E+7,1.5171,1.21863E+9,3.647013E+9,,,,,
JOPA4,2020,5.5064,3.8418E+7,2.4563,1.564081E+9,4.031295E+9,,,,,
JOPA4,2021,5.1346,3.7185E+7,1.8567,2.002742E+9,4.616181E+9,,,,,
JOPA4,2022,4.9617,3.7262E+7,1.6445,2.265866E+9,5.190872E+9,,,,,
JOPA4,2023,2.9768,2.2258E+7,1.0503,2.119154E+9,4.991491E+9,,,,,
JOPA4,2024,3.7844,2.8902E+7,1.3065,2.212219E+9,4.875502E+9,,,,,9.3472
JSLG3,2019,13.3878,3.18625E+8,3.2895,9.686209E+9,4.7986602E+10,,,,,
JSLG3,2020,12.3285,1.31317E+8,4.6454,2.826797E+9,1.2649506E+10,,,,,
JSLG3,2021,20.4946,2.72548E+8,6.3443,4.295978E+9,1.8718674E+10,,,,,
JSLG3,2022,13.7463,1.94182E+8,3.2243,6.022405E+9,2.1213508E+10,,,,,
JSLG3,2023,21.1479,3.51783E+8,4.6442,7.574644E+9,3.058146E+10,,,,,
JSLG3,2024,11.7102,2.07312E+8,2.2892,9.056258E+9,3.3256352E+10,,,,,-8.2367
KEPL3,2019,8.0388,3.7572E+7,6.4395,5.83465E+8,4.7295E+7,,,,,
KEPL3,2020,13.0687,6.765E+7,10.0783,6.71243E+8,-2.25782E+8,,,,,
KEPL3,2021,33.4976,1.54635E+8,12.6111,1.226179E+9,-8.752E+6,,,,,
KEPL3,2022,64.036,3.82468E+8,21.068,1.815401E+9,8.7352E+7,,,,,
KEPL3,2023,33.7666,2.45214E+8,16.2164,1.512134E+9,7.0625E+7,,,,,
KEPL3,2024,26.8882,1.99183E+8,12.3924,1.607297E+9,2.69839E+8,,,,,39.5975
KLAS3,2020,9.3146,6.6305E+7,17.2547,3.84273E+8,1.18832E+8,,,,,
KLAS3,2021,9.7039,7.7447E+7,15.8392,4.88959E+8,7.46469E+8,,,,,
KLAS3,2022,5.8567,4.6749E+7,7.1635,6.52603E+8,8.99215E+8,,,,,
KLAS3,2023,8.3397,7.7989E+7,7.8382,9.94981E+8,1.751298E+9,,,,,
KLAS3,2024,6.6247,5.8695E+7,4.6786,1.254533E+9,1.972268E+9,,,,,
KLBN11,2019,10.992,7.14618E+8,6.9571,1.0271839E+10,8.9262266E+10,,,,,
KLBN11,2020,-54.4953,-2.38949E+9,-19.9978,1.1948794E+10,1.02203727E+11,,,,,
KLBN11,2021,48.0492,3.404874E+9,20.6589,1.6481388E+10,1.13697602E+11,,,,,
KLBN11,2022,40.5325,4.688903E+9,23.4062,2.0032699E+10,1.09244612E+11,,,,,
KLBN11,2023,20.7346,2.847388E+9,15.798,1.8023749E+10,1.2109681E+11,,,,,
KLBN11,2024,23.6992,2.046945E+9,10.4195,1.9645264E+10,1.56361909E+11,,,,,23.4259
KLBN3,2019,10.992,7.14618E+8,6.9571,1.0271839E+10,8.9262266E+10,,,,,
KLBN3,2020,-54.4953,-2.38949E+9,-19.9978,1.1948794E+10,1.02203727E+11,,,,,
KLBN3,2021,48.0492,3.404874E+9,20.6589,1.6481388E+10,1.13697602E+11,,,,,
KLBN3,2022,40.5325,4.688903E+9,23.4062,2.0032699E+10,1.09244612E+11,,,,,
KLBN3,2023,20.7346,2.847388E+9,15.798,1.8023749E+10,1.2109681E+11,,,,,
KLBN3,2024,23.6992,2.046945E+9,10.4195,1.9645264E+10,1.56361909E+11,,,,,23.4259
KLBN4,2019,10.992,7.14618E+8,6.9571,1.0271839E+10,8.9262266E+10,,,,,
KLBN4,2020,-54.4953,-2.38949E+9,-19.9978,1.1948794E+10,1.02203727E+11,,,,,
KLBN4,2021,48.0492,3.404874E+9,20.6589,1.6481388E+10,1.13697602E+11,,,,,
KLBN4,2022,40.5325,4.688903E+9,23.4062,2.0032699E+10,1.09244612E+11,,,,,
KLBN4,2023,20.7346,2.847388E+9,15.798,1.8023749E+10,1.2109681E+11,,,,,
KLBN4,2024,23.6992,2.046945E+9,10.4195,1.9645264E+10,1.56361909E+11,,,,,23.4259
LAND3,2021,5.4627,3.8024E+7,36.4679,1.04267E+8,1.2058E+8,,,,,
LAND3,2022,17.4529,1.37168E+8,144.3707,9.5011E+7,5.7423E+7,,,,,
LAND3,2023,4.929,3.5214E+7,38.3904,9.1726E+7,2.18786E+8,,,,,
LAND3,2024,1.0272,7.332E+6,10.73,6.8332E+7,1.8976E+8,,,,,
LAVV3,2019,43.0299,4.9709E+7,25.6491,1.93804E+8,1.49233E+8,,,,,
LAVV3,2020,9.1385,1.18832E+8,33.0542,3.59507E+8,-6.78546E+8,,,,,
LAVV3,2021,16.3446,2.04301E+8,33.5321,6.0927E+8,6.82E+6,,,,,
LAVV3,2022,10.4221,1.30908E+8,23.5731,5.55327E+8,6.0651E+7,,,,,
LAVV3,2023,17.4348,2.46619E+8,27.301,9.03333E+8,3.99436E+8,,,,,
LAVV3,2024,22.5405,3.92456E+8,25.3312,1.549299E+9,2.040951E+9,,,,,51.1719
LEVE3,2019,19.7271,2.55851E+8,10.1277,2.526238E+9,1.523385E+9,,,,,
LEVE3,2020,9.1072,1.22218E+8,5.087,2.402578E+9,1.688053E+9,,,,,
LEVE3,2021,33.1201,5.6662E+8,15.6737,3.615096E+9,7.45716E+8,,,,,
LEVE3,2022,35.5979,5.6236E+8,13.3134,4.22403E+9,1.506497E+9,,,,,
LEVE3,2023,81.9287,7.47778E+8,17.2346,4.338825E+9,3.401204E+9,,,,,
LEVE3,2024,70.2318,5.41204E+8,11.8738,4.55798E+9,4.030315E+9,,,,,16.1649
LIGT12,2019,21.3112,1.327803E+9,9.9167,1.3389567E+10,1.6568288E+10,,,,,
LIGT12,2020,9.7781,6.91922E+8,5.2926,1.3073468E+10,1.8761966E+10,,,,,
LIGT12,2021,4.5567,3.97945E+8,2.6711,1.489792E+10,2.1916983E+10,,,,,
LIGT12,2022,-199.3915,-5.672203E+9,-42.7985,1.3253286E+10,2.1357565E+10,,,,,
LIGT12,2023,8.2425,2.55162E+8,1.8076,1.4116325E+10,2.1027777E+10,,,,,
LIGT12,2024,31.4993,1.643779E+9,11.0497,1.4876283E+10,2.2318423E+10,,,,,4.3619
LIGT3,2019,21.3112,1.327803E+9,9.9167,1.3389567E+10,1.6568288E+10,,,,,
LIGT3,2020,9.7781,6.91922E+8,5.2926,1.3073468E+10,1.8761966E+10,,,,,
LIGT3,2021,4.5567,3.97945E+8,2.6711,1.489792E+10,2.1916983E+10,,,,,
LIGT3,2022,-199.3915,-5.672203E+9,-42.7985,1.3253286E+10,2.1357565E+10,,,,,
LIGT3,2023,8.2425,2.55162E+8,1.8076,1.4116325E+10,2.1027777E+10,,,,,
LIGT3,2024,31.4993,1.643779E+9,11.0497,1.4876283E+10,2.2318423E+10,,,,,4.3619
LJQQ3,2019,20.6788,3.0122E+7,2.2412,1.344032E+9,1.519005E+9,,,,,
LJQQ3,2020,14.1586,6.7866E+7,4.1863,1.621164E+9,1.643561E+9,,,,,
LJQQ3,2021,12.5994,6.8227E+7,3.355,2.033606E+9,1.721821E+9,,,,,
LJQQ3,2022,-3.484,-1.8703E+7,-0.8087,2.312668E+9,2.302205E+9,,,,,
LJQQ3,2023,3.6866,1.9679E+7,0.8206,2.398127E+9,2.629865E+9,,,,,
LJQQ3,2024,0.0267,1.46E+5,0.0055,2.66633E+9,2.702017E+9,,,,,-65.5576
LLBI3,2019,4.1796,1.3071E+7,1.6978,7.69871E+8,1.734276E+9,,,,,
LLBI3,2020,-21.2113,-5.553E+7,-8.6911,6.38933E+8,2.307504E+9,,,,,
LLBI3,2021,-66.5607,-1.06786E+8,-14.7926,7.21887E+8,2.600957E+9,,,,,
LLBI3,2022,-91.0303,-1.06114E+8,-13.6772,7.75844E+8,2.472308E+9,,,,,
LLBI3,2023,-30.8419,-1.35693E+8,-6.5011,2.087226E+9,2.59924E+9,,,,,
LLBI3,2024,-32.7922,-1.11611E+8,-4.9987,2.232796E+9,2.511439E+9,,,,,
LMED3,2019,18.5833,1.8275E+7,14.7783,1.23661E+8,2.92575E+8,,,,,
LMED3,2020,26.5855,3.2072E+7,11.817,2.71405E+8,5.31536E+8,,,,,
LMED3,2021,51.6595,1.01812E+8,26.593,3.82853E+8,5.85198E+8,,,,,
LMED3,2022,-8.465,-1.5381E+7,-12.0545,1.27596E+8,5.83685E+8,,,,,
LMED3,2023,-11.0085,-1.8019E+7,-18.7749,9.5974E+7,3.43802E+8,,,,,
LMED3,2024,-20.6034,-2.7963E+7,-25.5151,1.09594E+8,3.8511E+8,,,,,
LOGG3,2019,3.1594,9.3335E+7,72.8986,1.28034E+8,3.01318E+9,,,,,
LOGG3,2020,4.629,1.42572E+8,100.7313,1.41537E+8,2.707269E+9,,,,,
LOGG3,2021,11.4716,3.83236E+8,256.5734,1.49367E+8,4.83299E+9,,,,,
LOGG3,2022,10.9366,4.007E+8,184.4589,2.1723E+8,6.874633E+9,,,,,
LOGG3,2023,5.2237,1.9496E+8,88.5554,2.20156E+8,7.322805E+9,,,,,
LOGG3,2024,9.5518,3.44378E+8,156.7192,2.19742E+8,8.08386E+9,,,,,29.8369
LOGN3,2019,3.519,1.1157E+7,1.0603,1.052204E+9,4.776331E+9,,,,,
LOGN3,2020,3.6727,1.3E+7,1.1543,1.126179E+9,5.37559E+9,,,,,
LOGN3,2021,21.4302,9.7571E+7,6.9841,1.397039E+9,5.377986E+9,,,,,
LOGN3,2022,46.4543,4.0676E+8,19.6783,2.06705E+9,5.318914E+9,,,,,
LOGN3,2023,6.4071,6.0172E+7,2.573,2.338625E+9,5.710259E+9,,,,,
LOGN3,2024,5.5429,5.3703E+7,1.9209,2.795756E+9,6.132679E+9,,,,,36.9274
LPSB3,2019,-1.5639,-2.776E+6,-1.8819,1.47514E+8,-7.9499E+7,,,,,
LPSB3,2020,7.5318,1.306E+7,7.8311,1.6677E+8,-7.58E+5,,,,,
LPSB3,2021,30.0261,5.7152E+7,25.6734,2.22612E+8,-1.5492E+7,,,,,
LPSB3,2022,14.4047,2.7013E+7,13.8539,1.94985E+8,3.624E+6,,,,,
LPSB3,2023,17.1489,3.5277E+7,19.3667,1.82153E+8,-1.2281E+7,,,,,
LPSB3,2024,15.4546,3.4526E+7,17.9498,1.92348E+8,-3.6746E+7,,,,,
LREN3,2019,23.362,1.099093E+9,11.4627,9.588437E+9,7.789505E+9,,,,,
LREN3,2020,19.9274,1.096269E+9,14.5448,7.53718E+9,1.3264329E+10,,,,,
LREN3,2021,6.456,6.33112E+8,5.9888,1.0571556E+10,1.1597416E+10,,,,,
LREN3,2022,12.805,1.291704E+9,9.7332,1.3271137E+10,9.541477E+9,,,,,
LREN3,2023,9.7167,9.76259E+8,7.1532,1.3647849E+10,8.575398E+9,,,,,
LREN3,2024,11.1081,1.196668E+9,8.2893,1.4436366E+10,5.943558E+9,,,,,1.7157
LTEL3B,2019,,3.01708E+8,,0,9.09164E+8,,,,,
LTEL3B,2020,13.7391,3.69396E+8,,0,2.88948E+8,,,,,
LTEL3B,2021,62.7208,1.941403E+9,,0,-5.931E+6,,,,,
LTEL3B,2022,56.9164,1.778733E+9,,0,-1.89E+6,,,,,
LTEL3B,2023,24.1164,8.15941E+8,,0,-4.91E+5,,,,,
LTEL3B,2024,15.0452,5.5613E+8,,0,-3.6994E+7,,,,,13.0103
LTLA3B,2019,-1.6927,-5.01548E+8,,0,-5.475E+6,,,,,
LUPA12,2019,-26.2924,-2.6178E+7,-80.1138,3.2676E+7,4.56924E+8,,,,,
LUPA12,2020,14.6776,2.0578E+7,37.6983,5.4586E+7,3.86197E+8,,,,,
LUPA12,2021,-28.4964,-4.134E+7,-44.1889,9.3553E+7,3.88836E+8,,,,,
LUPA12,2022,29.2298,5.4866E+7,49.702,1.1039E+8,5.04447E+8,,,,,
LUPA12,2023,32.9957,5.2649E+7,61.0289,8.6269E+7,4.61007E+8,,,,,
LUPA12,2024,-22.96,-3.1772E+7,-25.8043,1.23127E+8,5.89857E+8,,,,,
LUPA3,2019,-26.2924,-2.6178E+7,-80.1138,3.2676E+7,4.56924E+8,,,,,
LUPA3,2020,14.6776,2.0578E+7,37.6983,5.4586E+7,3.86197E+8,,,,,
LUPA3,2021,-28.4964,-4.134E+7,-44.1889,9.3553E+7,3.88836E+8,,,,,
LUPA3,2022,29.2298,5.4866E+7,49.702,1.1039E+8,5.04447E+8,,,,,
LUPA3,2023,32.9957,5.2649E+7,61.0289,8.6269E+7,4.61007E+8,,,,,
LUPA3,2024,-22.96,-3.1772E+7,-25.8043,1.23127E+8,5.89857E+8,,,,,
LUXM3,2019,12.81,1.298E+7,11.5175,1.12698E+8,2.5657E+7,,,,,
LUXM3,2020,8.932,8.419E+6,8.0742,1.04271E+8,3.527E+6,,,,,
LUXM3,2021,14.7488,1.4388E+7,10.9794,1.31046E+8,2.0663E+7,,,,,
LUXM3,2022,10.5589,1.1227E+7,8.2111,1.3673E+8,5.726E+6,,,,,
LUXM3,2023,15.348,1.8489E+7,13.6542,1.35409E+8,-4.576E+6,,,,,
LUXM3,2024,24.2517,3.7134E+7,27.5771,1.34655E+8,1.1669E+7,,,,,23.3955
LUXM4,2019,12.81,1.298E+7,11.5175,1.12698E+8,2.5657E+7,,,,,
LUXM4,2020,8.932,8.419E+6,8.0742,1.04271E+8,3.527E+6,,,,,
LUXM4,2021,14.7488,1.4388E+7,10.9794,1.31046E+8,2.0663E+7,,,,,
LUXM4,2022,10.5589,1.1227E+7,8.2111,1.3673E+8,5.726E+6,,,,,
LUXM4,2023,15.348,1.8489E+7,13.6542,1.35409E+8,-4.576E+6,,,,,
LUXM4,2024,24.2517,3.7134E+7,27.5771,1.34655E+8,1.1669E+7,,,,,23.3955
LWSA3,2019,20.4578,1.8071E+7,4.685,3.85717E+8,8.52532E+8,,,,,
LWSA3,2020,2.9289,1.974E+7,4.0433,4.8821E+8,3.40461E+8,,,,,
LWSA3,2021,-0.5366,-1.5749E+7,-1.9681,8.00208E+8,-1.04285E+9,,,,,
LWSA3,2022,1.017,3.0281E+7,2.6599,1.138433E+9,-1.01079E+9,,,,,
LWSA3,2023,-2.5583,-7.3735E+7,-5.7037,1.292756E+9,-7.53679E+8,,,,,
LWSA3,2024,1.5367,4.2194E+7,3.0798,1.370032E+9,-1.685E+7,,,,,18.4824
MAPT3,2019,2.9227,-1.63E+5,,0,0,,,,,
MAPT3,2020,2.9581,-1.7E+5,,0,0,,,,,
MAPT3,2021,3.0042,-1.78E+5,,0,0,,,,,
MAPT3,2022,2.7409,-1.67E+5,,0,0,,,,,
MAPT3,2023,2.4183,-1.51E+5,,0,0,,,,,
MAPT3,2024,2.4984,-1.6E+5,,0,-1E+3,,,,,
MAPT4,2019,2.9227,-1.63E+5,,0,0,,,,,
MAPT4,2020,2.9581,-1.7E+5,,0,0,,,,,
MAPT4,2021,3.0042,-1.78E+5,,0,0,,,,,
MAPT4,2022,2.7409,-1.67E+5,,0,0,,,,,
MAPT4,2023,2.4183,-1.51E+5,,0,0,,,,,
MAPT4,2024,2.4984,-1.6E+5,,0,-1E+3,,,,,
MATD3,2020,27.8261,7.2643E+7,10.1194,7.17861E+8,7.63951E+8,,,,,
MATD3,2021,8.7244,1.46846E+8,14.336,1.024313E+9,4.415416E+9,,,,,
MATD3,2022,7.2058,1.22687E+8,6.9585,1.763132E+9,5.752578E+9,,,,,
MATD3,2023,8.0518,1.41247E+8,6.4565,2.187665E+9,6.106687E+9,,,,,
MATD3,2024,-21.9384,-3.23904E+8,-14.5509,2.226001E+9,6.406998E+9,,,,,
MBRF3,2019,89.0729,1.582239E+9,3.2449,4.8761057E+10,4.8459624E+10,,,,,
MBRF3,2020,128.9349,4.530852E+9,6.7142,6.7481532E+10,6.487657E+10,,,,,
MBRF3,2021,119.2877,6.646379E+9,7.7837,8.5388468E+10,8.467974E+10,,,,,
MBRF3,2022,10.4462,2.762975E+9,2.1151,1.30631697E+11,1.57811562E+11,,,,,
MBRF3,2023,-14.5491,-3.621246E+9,-2.7388,1.3221801E+11,1.30013414E+11,,,,,
MBRF3,2024,19.4646,3.88087E+9,2.607,1.48860959E+11,1.70778401E+11,,,,,19.6552
MDIA3,2019,9.2276,5.56884E+8,9.1238,6.103608E+9,3.774289E+9,,,,,
MDIA3,2020,11.494,7.63844E+8,10.5321,7.252524E+9,5.533041E+9,,,,,
